Date,Parameter,Value
10/19/2011 12:00:00 AM,Level,0.865
10/20/2011 12:00:00 AM,Discharge,0.778
10/20/2011 12:00:00 AM,Level,0.863
10/21/2011 12:00:00 AM,Discharge,0.772
10/21/2011 12:00:00 AM,Level,0.862
10/22/2011 12:00:00 AM,Discharge,0.768
10/22/2011 12:00:00 AM,Level,0.861
10/23/2011 12:00:00 AM,Discharge,0.765
10/23/2011 12:00:00 AM,Level,0.861
10/24/2011 12:00:00 AM,Discharge,0.758
10/24/2011 12:00:00 AM,Level,0.859
10/25/2011 12:00:00 AM,Discharge,0.746
10/25/2011 12:00:00 AM,Level,0.857
10/26/2011 12:00:00 AM,Discharge,0.745
10/26/2011 12:00:00 AM,Level,0.857
10/27/2011 12:00:00 AM,Discharge,0.739
10/27/2011 12:00:00 AM,Level,0.856
10/28/2011 12:00:00 AM,Discharge,0.753
10/28/2011 12:00:00 AM,Level,0.858
10/29/2011 12:00:00 AM,Discharge,0.742
10/29/2011 12:00:00 AM,Level,0.856
10/30/2011 12:00:00 AM,Discharge,0.739
10/30/2011 12:00:00 AM,Level,0.855
10/31/2011 12:00:00 AM,Discharge,0.722
10/31/2011 12:00:00 AM,Level,0.852
11/1/2011 12:00:00 AM,Discharge,0.705
11/1/2011 12:00:00 AM,Level,0.849
11/2/2011 12:00:00 AM,Discharge,0.705
11/2/2011 12:00:00 AM,Level,0.849
11/3/2011 12:00:00 AM,Discharge,0.703
11/3/2011 12:00:00 AM,Level,0.848
11/4/2011 12:00:00 AM,Discharge,0.679
11/4/2011 12:00:00 AM,Level,0.844
11/5/2011 12:00:00 AM,Discharge,0.663
11/5/2011 12:00:00 AM,Level,0.84
11/6/2011 12:00:00 AM,Discharge,0.644
11/6/2011 12:00:00 AM,Level,0.836
11/7/2011 12:00:00 AM,Discharge,0.635
11/7/2011 12:00:00 AM,Level,0.835
11/8/2011 12:00:00 AM,Discharge,0.629
11/8/2011 12:00:00 AM,Level,0.833
11/9/2011 12:00:00 AM,Discharge,0.623
11/9/2011 12:00:00 AM,Level,0.832
11/10/2011 12:00:00 AM,Discharge,0.613
11/10/2011 12:00:00 AM,Level,0.83
11/11/2011 12:00:00 AM,Discharge,0.603
11/11/2011 12:00:00 AM,Level,0.828
11/12/2011 12:00:00 AM,Discharge,0.615
11/12/2011 12:00:00 AM,Level,0.83
11/13/2011 12:00:00 AM,Discharge,0.686
11/13/2011 12:00:00 AM,Level,0.845
11/14/2011 12:00:00 AM,Discharge,0.673
11/14/2011 12:00:00 AM,Level,0.842
11/15/2011 12:00:00 AM,Discharge,0.609
11/15/2011 12:00:00 AM,Level,0.829
11/16/2011 12:00:00 AM,Discharge,0.578
11/16/2011 12:00:00 AM,Level,0.852
11/17/2011 12:00:00 AM,Discharge,0.567
11/17/2011 12:00:00 AM,Level,0.82
11/18/2011 12:00:00 AM,Discharge,0.539
11/18/2011 12:00:00 AM,Level,0.814
11/19/2011 12:00:00 AM,Discharge,0.489
11/19/2011 12:00:00 AM,Level,0.954
11/20/2011 12:00:00 AM,Discharge,0.464
11/20/2011 12:00:00 AM,Level,1.001
11/21/2011 12:00:00 AM,Discharge,0.481
11/21/2011 12:00:00 AM,Level,0.952
11/22/2011 12:00:00 AM,Discharge,0.498
11/22/2011 12:00:00 AM,Level,0.804
11/23/2011 12:00:00 AM,Discharge,0.504
11/23/2011 12:00:00 AM,Level,0.806
11/24/2011 12:00:00 AM,Discharge,0.484
11/24/2011 12:00:00 AM,Level,0.801
11/25/2011 12:00:00 AM,Discharge,0.476
11/25/2011 12:00:00 AM,Level,0.799
11/26/2011 12:00:00 AM,Discharge,0.473
11/26/2011 12:00:00 AM,Level,0.798
11/27/2011 12:00:00 AM,Discharge,0.495
11/27/2011 12:00:00 AM,Level,0.803
11/28/2011 12:00:00 AM,Discharge,0.493
11/28/2011 12:00:00 AM,Level,0.803
11/29/2011 12:00:00 AM,Discharge,0.487
11/29/2011 12:00:00 AM,Level,0.802
11/30/2011 12:00:00 AM,Discharge,0.48
11/30/2011 12:00:00 AM,Level,0.8
12/1/2011 12:00:00 AM,Discharge,0.468
12/1/2011 12:00:00 AM,Level,0.797
12/2/2011 12:00:00 AM,Discharge,0.463
12/2/2011 12:00:00 AM,Level,0.8
12/3/2011 12:00:00 AM,Discharge,0.456
12/3/2011 12:00:00 AM,Level,0.794
12/4/2011 12:00:00 AM,Discharge,0.448
12/4/2011 12:00:00 AM,Level,0.792
12/5/2011 12:00:00 AM,Discharge,0.441
12/5/2011 12:00:00 AM,Level,0.79
12/6/2011 12:00:00 AM,Discharge,0.437
12/6/2011 12:00:00 AM,Level,0.789
12/7/2011 12:00:00 AM,Discharge,0.412
12/7/2011 12:00:00 AM,Level,0.794
12/8/2011 12:00:00 AM,Discharge,0.399
12/8/2011 12:00:00 AM,Level,0.956
12/9/2011 12:00:00 AM,Discharge,0.4
12/9/2011 12:00:00 AM,Level,0.995
12/10/2011 12:00:00 AM,Discharge,0.403
12/10/2011 12:00:00 AM,Level,1.015
12/11/2011 12:00:00 AM,Discharge,0.403
12/11/2011 12:00:00 AM,Level,1.028
12/12/2011 12:00:00 AM,Discharge,0.401
12/12/2011 12:00:00 AM,Level,0.999
12/13/2011 12:00:00 AM,Discharge,0.402
12/13/2011 12:00:00 AM,Level,0.987
12/14/2011 12:00:00 AM,Discharge,0.402
12/14/2011 12:00:00 AM,Level,0.807
12/15/2011 12:00:00 AM,Discharge,0.402
12/15/2011 12:00:00 AM,Level,0.781
12/16/2011 12:00:00 AM,Discharge,0.402
12/16/2011 12:00:00 AM,Level,0.78
12/17/2011 12:00:00 AM,Discharge,0.401
12/17/2011 12:00:00 AM,Level,0.78
12/18/2011 12:00:00 AM,Discharge,0.402
12/18/2011 12:00:00 AM,Level,0.78
12/19/2011 12:00:00 AM,Discharge,0.395
12/19/2011 12:00:00 AM,Level,0.778
12/20/2011 12:00:00 AM,Discharge,0.394
12/20/2011 12:00:00 AM,Level,0.778
12/21/2011 12:00:00 AM,Discharge,0.393
12/21/2011 12:00:00 AM,Level,0.79
12/22/2011 12:00:00 AM,Discharge,0.39
12/22/2011 12:00:00 AM,Level,1.094
12/23/2011 12:00:00 AM,Discharge,0.391
12/23/2011 12:00:00 AM,Level,1.149
12/24/2011 12:00:00 AM,Discharge,0.392
12/24/2011 12:00:00 AM,Level,1.036
12/25/2011 12:00:00 AM,Discharge,0.391
12/25/2011 12:00:00 AM,Level,0.783
12/26/2011 12:00:00 AM,Discharge,0.383
12/26/2011 12:00:00 AM,Level,0.775
12/27/2011 12:00:00 AM,Discharge,0.383
12/27/2011 12:00:00 AM,Level,0.775
12/28/2011 12:00:00 AM,Discharge,0.384
12/28/2011 12:00:00 AM,Level,0.775
12/29/2011 12:00:00 AM,Discharge,0.384
12/29/2011 12:00:00 AM,Level,0.776
12/30/2011 12:00:00 AM,Discharge,0.386
12/30/2011 12:00:00 AM,Level,0.776
12/31/2011 12:00:00 AM,Discharge,0.381
12/31/2011 12:00:00 AM,Level,0.775
1/1/2012 12:00:00 AM,Discharge,0.383
1/1/2012 12:00:00 AM,Level,0.82
1/2/2012 12:00:00 AM,Discharge,0.38
1/2/2012 12:00:00 AM,Level,0.795
1/3/2012 12:00:00 AM,Discharge,0.381
1/3/2012 12:00:00 AM,Level,0.775
1/4/2012 12:00:00 AM,Discharge,0.4
1/4/2012 12:00:00 AM,Level,0.78
1/5/2012 12:00:00 AM,Discharge,0.409
1/5/2012 12:00:00 AM,Level,0.782
1/6/2012 12:00:00 AM,Discharge,0.396
1/6/2012 12:00:00 AM,Level,0.779
1/7/2012 12:00:00 AM,Discharge,0.395
1/7/2012 12:00:00 AM,Level,0.779
1/8/2012 12:00:00 AM,Discharge,0.391
1/8/2012 12:00:00 AM,Level,0.778
1/9/2012 12:00:00 AM,Discharge,0.394
1/9/2012 12:00:00 AM,Level,0.779
1/10/2012 12:00:00 AM,Discharge,0.39
1/10/2012 12:00:00 AM,Level,0.791
1/11/2012 12:00:00 AM,Discharge,0.374
1/11/2012 12:00:00 AM,Level,1.112
1/12/2012 12:00:00 AM,Discharge,0.349
1/12/2012 12:00:00 AM,Level,1.206
1/13/2012 12:00:00 AM,Discharge,0.329
1/13/2012 12:00:00 AM,Level,1.096
1/14/2012 12:00:00 AM,Discharge,0.282
1/14/2012 12:00:00 AM,Level,1.073
1/15/2012 12:00:00 AM,Discharge,0.221
1/15/2012 12:00:00 AM,Level,1.036
1/16/2012 12:00:00 AM,Discharge,0.162
1/16/2012 12:00:00 AM,Level,1.101
1/17/2012 12:00:00 AM,Discharge,0.112
1/17/2012 12:00:00 AM,Level,1.116
1/18/2012 12:00:00 AM,Discharge,0.092
1/18/2012 12:00:00 AM,Level,1.258
1/19/2012 12:00:00 AM,Discharge,0.095
1/19/2012 12:00:00 AM,Level,1.305
1/20/2012 12:00:00 AM,Discharge,0.093
1/20/2012 12:00:00 AM,Level,1.274
1/21/2012 12:00:00 AM,Discharge,0.083
1/21/2012 12:00:00 AM,Level,1.271
1/22/2012 12:00:00 AM,Discharge,0.074
1/22/2012 12:00:00 AM,Level,1.204
1/23/2012 12:00:00 AM,Discharge,0.072
1/23/2012 12:00:00 AM,Level,1.172
1/24/2012 12:00:00 AM,Discharge,0.084
1/24/2012 12:00:00 AM,Level,1.138
1/25/2012 12:00:00 AM,Discharge,0.11
1/25/2012 12:00:00 AM,Level,1.064
1/26/2012 12:00:00 AM,Discharge,0.187
1/26/2012 12:00:00 AM,Level,0.985
1/27/2012 12:00:00 AM,Discharge,0.258
1/27/2012 12:00:00 AM,Level,0.988
1/28/2012 12:00:00 AM,Discharge,0.313
1/28/2012 12:00:00 AM,Level,0.94
1/29/2012 12:00:00 AM,Discharge,0.348
1/29/2012 12:00:00 AM,Level,0.847
1/30/2012 12:00:00 AM,Discharge,0.369
1/30/2012 12:00:00 AM,Level,0.791
1/31/2012 12:00:00 AM,Discharge,0.377
1/31/2012 12:00:00 AM,Level,0.776
2/1/2012 12:00:00 AM,Discharge,0.375
2/1/2012 12:00:00 AM,Level,0.775
2/2/2012 12:00:00 AM,Discharge,0.367
2/2/2012 12:00:00 AM,Level,0.772
2/3/2012 12:00:00 AM,Discharge,0.369
2/3/2012 12:00:00 AM,Level,0.773
2/4/2012 12:00:00 AM,Discharge,0.364
2/4/2012 12:00:00 AM,Level,0.794
2/5/2012 12:00:00 AM,Discharge,0.347
2/5/2012 12:00:00 AM,Level,0.892
2/6/2012 12:00:00 AM,Discharge,0.355
2/6/2012 12:00:00 AM,Level,0.786
2/7/2012 12:00:00 AM,Discharge,0.35
2/7/2012 12:00:00 AM,Level,0.792
2/8/2012 12:00:00 AM,Discharge,0.371
2/8/2012 12:00:00 AM,Level,0.911
2/9/2012 12:00:00 AM,Discharge,0.374
2/9/2012 12:00:00 AM,Level,0.775
2/10/2012 12:00:00 AM,Discharge,0.377
2/10/2012 12:00:00 AM,Level,0.775
2/11/2012 12:00:00 AM,Discharge,0.385
2/11/2012 12:00:00 AM,Level,0.778
2/12/2012 12:00:00 AM,Discharge,0.386
2/12/2012 12:00:00 AM,Level,0.778
2/13/2012 12:00:00 AM,Discharge,0.389
2/13/2012 12:00:00 AM,Level,0.779
2/14/2012 12:00:00 AM,Discharge,0.38
2/14/2012 12:00:00 AM,Level,0.782
2/15/2012 12:00:00 AM,Discharge,0.354
2/15/2012 12:00:00 AM,Level,0.806
2/16/2012 12:00:00 AM,Discharge,0.373
2/16/2012 12:00:00 AM,Level,0.847
2/17/2012 12:00:00 AM,Discharge,0.383
2/17/2012 12:00:00 AM,Level,0.777
2/18/2012 12:00:00 AM,Discharge,0.385
2/18/2012 12:00:00 AM,Level,0.778
2/19/2012 12:00:00 AM,Discharge,0.385
2/19/2012 12:00:00 AM,Level,0.778
2/20/2012 12:00:00 AM,Discharge,0.385
2/20/2012 12:00:00 AM,Level,0.778
2/21/2012 12:00:00 AM,Discharge,0.387
2/21/2012 12:00:00 AM,Level,0.779
2/22/2012 12:00:00 AM,Discharge,0.383
2/22/2012 12:00:00 AM,Level,0.778
2/23/2012 12:00:00 AM,Discharge,0.382
2/23/2012 12:00:00 AM,Level,0.777
2/24/2012 12:00:00 AM,Discharge,0.385
2/24/2012 12:00:00 AM,Level,0.778
2/25/2012 12:00:00 AM,Discharge,0.38
2/25/2012 12:00:00 AM,Level,0.777
2/26/2012 12:00:00 AM,Discharge,0.37
2/26/2012 12:00:00 AM,Level,0.784
2/27/2012 12:00:00 AM,Discharge,0.357
2/27/2012 12:00:00 AM,Level,0.875
2/28/2012 12:00:00 AM,Discharge,0.367
2/28/2012 12:00:00 AM,Level,0.89
2/29/2012 12:00:00 AM,Discharge,0.372
2/29/2012 12:00:00 AM,Level,0.813
3/1/2012 12:00:00 AM,Discharge,0.372
3/1/2012 12:00:00 AM,Level,0.775
3/2/2012 12:00:00 AM,Discharge,0.363
3/2/2012 12:00:00 AM,Level,0.773
3/3/2012 12:00:00 AM,Discharge,0.361
3/3/2012 12:00:00 AM,Level,0.776
3/4/2012 12:00:00 AM,Discharge,0.349
3/4/2012 12:00:00 AM,Level,0.794
3/5/2012 12:00:00 AM,Discharge,0.354
3/5/2012 12:00:00 AM,Level,0.79
3/6/2012 12:00:00 AM,Discharge,0.371
3/6/2012 12:00:00 AM,Level,0.784
3/7/2012 12:00:00 AM,Discharge,0.387
3/7/2012 12:00:00 AM,Level,0.779
3/8/2012 12:00:00 AM,Discharge,0.381
3/8/2012 12:00:00 AM,Level,0.778
3/9/2012 12:00:00 AM,Discharge,0.436
3/9/2012 12:00:00 AM,Level,0.791
3/10/2012 12:00:00 AM,Discharge,0.46
3/10/2012 12:00:00 AM,Level,0.798
3/11/2012 12:00:00 AM,Discharge,0.437
3/11/2012 12:00:00 AM,Level,0.792
3/12/2012 12:00:00 AM,Discharge,0.417
3/12/2012 12:00:00 AM,Level,0.787
3/13/2012 12:00:00 AM,Discharge,0.406
3/13/2012 12:00:00 AM,Level,0.784
3/14/2012 12:00:00 AM,Discharge,0.397
3/14/2012 12:00:00 AM,Level,0.782
3/15/2012 12:00:00 AM,Discharge,0.41
3/15/2012 12:00:00 AM,Level,0.786
3/16/2012 12:00:00 AM,Discharge,0.41
3/16/2012 12:00:00 AM,Level,0.786
3/17/2012 12:00:00 AM,Discharge,0.403
3/17/2012 12:00:00 AM,Level,0.784
3/18/2012 12:00:00 AM,Discharge,0.397
3/18/2012 12:00:00 AM,Level,0.782
3/19/2012 12:00:00 AM,Discharge,0.392
3/19/2012 12:00:00 AM,Level,0.781
3/20/2012 12:00:00 AM,Discharge,0.396
3/20/2012 12:00:00 AM,Level,0.782
3/21/2012 12:00:00 AM,Discharge,0.389
3/21/2012 12:00:00 AM,Level,0.78
3/22/2012 12:00:00 AM,Discharge,0.386
3/22/2012 12:00:00 AM,Level,0.78
3/23/2012 12:00:00 AM,Discharge,0.382
3/23/2012 12:00:00 AM,Level,0.779
3/24/2012 12:00:00 AM,Discharge,0.379
3/24/2012 12:00:00 AM,Level,0.778
3/25/2012 12:00:00 AM,Discharge,0.379
3/25/2012 12:00:00 AM,Level,0.778
3/26/2012 12:00:00 AM,Discharge,0.378
3/26/2012 12:00:00 AM,Level,0.778
3/27/2012 12:00:00 AM,Discharge,0.38
3/27/2012 12:00:00 AM,Level,0.778
3/28/2012 12:00:00 AM,Discharge,0.383
3/28/2012 12:00:00 AM,Level,0.779
3/29/2012 12:00:00 AM,Discharge,0.384
3/29/2012 12:00:00 AM,Level,0.779
3/30/2012 12:00:00 AM,Discharge,0.376
3/30/2012 12:00:00 AM,Level,0.777
3/31/2012 12:00:00 AM,Discharge,0.372
3/31/2012 12:00:00 AM,Level,0.776
4/1/2012 12:00:00 AM,Discharge,0.378
4/1/2012 12:00:00 AM,Level,0.778
4/2/2012 12:00:00 AM,Discharge,0.367
4/2/2012 12:00:00 AM,Level,0.775
4/3/2012 12:00:00 AM,Discharge,0.365
4/3/2012 12:00:00 AM,Level,0.774
4/4/2012 12:00:00 AM,Discharge,0.359
4/4/2012 12:00:00 AM,Level,0.772
4/5/2012 12:00:00 AM,Discharge,0.357
4/5/2012 12:00:00 AM,Level,0.772
4/6/2012 12:00:00 AM,Discharge,0.355
4/6/2012 12:00:00 AM,Level,0.771
4/7/2012 12:00:00 AM,Discharge,0.352
4/7/2012 12:00:00 AM,Level,0.771
4/8/2012 12:00:00 AM,Discharge,0.35
4/8/2012 12:00:00 AM,Level,0.77
4/9/2012 12:00:00 AM,Discharge,0.355
4/9/2012 12:00:00 AM,Level,0.771
4/10/2012 12:00:00 AM,Discharge,0.367
4/10/2012 12:00:00 AM,Level,0.775
4/11/2012 12:00:00 AM,Discharge,0.385
4/11/2012 12:00:00 AM,Level,0.779
4/12/2012 12:00:00 AM,Discharge,0.416
4/12/2012 12:00:00 AM,Level,0.787
4/13/2012 12:00:00 AM,Discharge,0.443
4/13/2012 12:00:00 AM,Level,0.794
4/14/2012 12:00:00 AM,Discharge,0.461
4/14/2012 12:00:00 AM,Level,0.799
4/15/2012 12:00:00 AM,Discharge,0.511
4/15/2012 12:00:00 AM,Level,0.81
4/16/2012 12:00:00 AM,Discharge,0.567
4/16/2012 12:00:00 AM,Level,0.823
4/17/2012 12:00:00 AM,Discharge,0.55
4/17/2012 12:00:00 AM,Level,0.819
4/18/2012 12:00:00 AM,Discharge,0.6
4/18/2012 12:00:00 AM,Level,0.83
4/19/2012 12:00:00 AM,Discharge,0.643
4/19/2012 12:00:00 AM,Level,0.839
4/20/2012 12:00:00 AM,Discharge,0.675
4/20/2012 12:00:00 AM,Level,0.845
4/21/2012 12:00:00 AM,Discharge,0.761
4/21/2012 12:00:00 AM,Level,0.862
4/22/2012 12:00:00 AM,Discharge,0.779
4/22/2012 12:00:00 AM,Level,0.865
4/23/2012 12:00:00 AM,Discharge,0.926
4/23/2012 12:00:00 AM,Level,0.891
4/24/2012 12:00:00 AM,Discharge,1.52
4/24/2012 12:00:00 AM,Level,0.975
4/25/2012 12:00:00 AM,Discharge,2.16
4/25/2012 12:00:00 AM,Level,1.046
4/26/2012 12:00:00 AM,Discharge,3.36
4/26/2012 12:00:00 AM,Level,1.16
4/27/2012 12:00:00 AM,Discharge,4.58
4/27/2012 12:00:00 AM,Level,1.259
4/28/2012 12:00:00 AM,Discharge,5.1
4/28/2012 12:00:00 AM,Level,1.291
4/29/2012 12:00:00 AM,Discharge,9.52
4/29/2012 12:00:00 AM,Level,1.558
4/30/2012 12:00:00 AM,Discharge,17
4/30/2012 12:00:00 AM,Level,1.946
5/1/2012 12:00:00 AM,Discharge,16.4
5/1/2012 12:00:00 AM,Level,1.921
5/2/2012 12:00:00 AM,Discharge,15.4
5/2/2012 12:00:00 AM,Level,1.871
5/3/2012 12:00:00 AM,Discharge,14.4
5/3/2012 12:00:00 AM,Level,1.826
5/4/2012 12:00:00 AM,Discharge,14
5/4/2012 12:00:00 AM,Level,1.805
5/5/2012 12:00:00 AM,Discharge,13.3
5/5/2012 12:00:00 AM,Level,1.77
5/6/2012 12:00:00 AM,Discharge,12.5
5/6/2012 12:00:00 AM,Level,1.726
5/7/2012 12:00:00 AM,Discharge,11.7
5/7/2012 12:00:00 AM,Level,1.683
5/8/2012 12:00:00 AM,Discharge,10.8
5/8/2012 12:00:00 AM,Level,1.635
5/9/2012 12:00:00 AM,Discharge,10.1
5/9/2012 12:00:00 AM,Level,1.594
5/10/2012 12:00:00 AM,Discharge,9.47
5/10/2012 12:00:00 AM,Level,1.56
5/11/2012 12:00:00 AM,Discharge,8.86
5/11/2012 12:00:00 AM,Level,1.526
5/12/2012 12:00:00 AM,Discharge,8.3
5/12/2012 12:00:00 AM,Level,1.493
5/13/2012 12:00:00 AM,Discharge,7.8
5/13/2012 12:00:00 AM,Level,1.463
5/14/2012 12:00:00 AM,Discharge,7.24
5/14/2012 12:00:00 AM,Level,1.429
5/15/2012 12:00:00 AM,Discharge,6.49
5/15/2012 12:00:00 AM,Level,1.379
5/16/2012 12:00:00 AM,Discharge,6.34
5/16/2012 12:00:00 AM,Level,1.37
5/17/2012 12:00:00 AM,Discharge,6.1
5/17/2012 12:00:00 AM,Level,1.354
5/18/2012 12:00:00 AM,Discharge,5.84
5/18/2012 12:00:00 AM,Level,1.336
5/19/2012 12:00:00 AM,Discharge,5.62
5/19/2012 12:00:00 AM,Level,1.321
5/20/2012 12:00:00 AM,Discharge,5.48
5/20/2012 12:00:00 AM,Level,1.312
5/21/2012 12:00:00 AM,Discharge,5.38
5/21/2012 12:00:00 AM,Level,1.305
5/22/2012 12:00:00 AM,Discharge,5.1
5/22/2012 12:00:00 AM,Level,1.285
5/23/2012 12:00:00 AM,Discharge,4.85
5/23/2012 12:00:00 AM,Level,1.267
5/24/2012 12:00:00 AM,Discharge,4.72
5/24/2012 12:00:00 AM,Level,1.257
5/25/2012 12:00:00 AM,Discharge,4.63
5/25/2012 12:00:00 AM,Level,1.25
5/26/2012 12:00:00 AM,Discharge,4.43
5/26/2012 12:00:00 AM,Level,1.235
5/27/2012 12:00:00 AM,Discharge,4.31
5/27/2012 12:00:00 AM,Level,1.226
5/28/2012 12:00:00 AM,Discharge,4.19
5/28/2012 12:00:00 AM,Level,1.217
5/29/2012 12:00:00 AM,Discharge,4.04
5/29/2012 12:00:00 AM,Level,1.205
5/30/2012 12:00:00 AM,Discharge,3.84
5/30/2012 12:00:00 AM,Level,1.189
5/31/2012 12:00:00 AM,Discharge,3.6
5/31/2012 12:00:00 AM,Level,1.168
6/1/2012 12:00:00 AM,Discharge,3.4
6/1/2012 12:00:00 AM,Level,1.15
6/2/2012 12:00:00 AM,Discharge,3.22
6/2/2012 12:00:00 AM,Level,1.134
6/3/2012 12:00:00 AM,Discharge,3.06
6/3/2012 12:00:00 AM,Level,1.119
6/4/2012 12:00:00 AM,Discharge,3
6/4/2012 12:00:00 AM,Level,1.114
6/5/2012 12:00:00 AM,Discharge,3.31
6/5/2012 12:00:00 AM,Level,1.145
6/6/2012 12:00:00 AM,Discharge,3.54
6/6/2012 12:00:00 AM,Level,1.168
6/7/2012 12:00:00 AM,Discharge,3.66
6/7/2012 12:00:00 AM,Level,1.18
6/8/2012 12:00:00 AM,Discharge,4.05
6/8/2012 12:00:00 AM,Level,1.214
6/9/2012 12:00:00 AM,Discharge,4.76
6/9/2012 12:00:00 AM,Level,1.273
6/10/2012 12:00:00 AM,Discharge,5.45
6/10/2012 12:00:00 AM,Level,1.328
6/11/2012 12:00:00 AM,Discharge,5.93
6/11/2012 12:00:00 AM,Level,1.363
6/12/2012 12:00:00 AM,Discharge,6.42
6/12/2012 12:00:00 AM,Level,1.399
6/13/2012 12:00:00 AM,Discharge,6.91
6/13/2012 12:00:00 AM,Level,1.432
6/14/2012 12:00:00 AM,Discharge,7.11
6/14/2012 12:00:00 AM,Level,1.446
6/15/2012 12:00:00 AM,Discharge,8.19
6/15/2012 12:00:00 AM,Level,1.516
6/16/2012 12:00:00 AM,Discharge,9.68
6/16/2012 12:00:00 AM,Level,1.604
6/17/2012 12:00:00 AM,Discharge,10.4
6/17/2012 12:00:00 AM,Level,1.65
6/18/2012 12:00:00 AM,Discharge,10.6
6/18/2012 12:00:00 AM,Level,1.657
6/19/2012 12:00:00 AM,Discharge,10.6
6/19/2012 12:00:00 AM,Level,1.66
6/20/2012 12:00:00 AM,Discharge,11.1
6/20/2012 12:00:00 AM,Level,1.689
6/21/2012 12:00:00 AM,Discharge,12.6
6/21/2012 12:00:00 AM,Level,1.764
6/22/2012 12:00:00 AM,Discharge,13.9
6/22/2012 12:00:00 AM,Level,1.832
6/23/2012 12:00:00 AM,Discharge,13.9
6/23/2012 12:00:00 AM,Level,1.843
6/24/2012 12:00:00 AM,Discharge,13.2
6/24/2012 12:00:00 AM,Level,1.827
6/25/2012 12:00:00 AM,Discharge,12.3
6/25/2012 12:00:00 AM,Level,1.783
6/26/2012 12:00:00 AM,Discharge,11.6
6/26/2012 12:00:00 AM,Level,1.744
6/27/2012 12:00:00 AM,Discharge,10.9
6/27/2012 12:00:00 AM,Level,1.701
6/28/2012 12:00:00 AM,Discharge,9.78
6/28/2012 12:00:00 AM,Level,1.64
6/29/2012 12:00:00 AM,Discharge,8.73
6/29/2012 12:00:00 AM,Level,1.576
6/30/2012 12:00:00 AM,Discharge,7.79
6/30/2012 12:00:00 AM,Level,1.516
7/1/2012 12:00:00 AM,Discharge,7.03
7/1/2012 12:00:00 AM,Level,1.463
7/2/2012 12:00:00 AM,Discharge,6.4
7/2/2012 12:00:00 AM,Level,1.417
7/3/2012 12:00:00 AM,Discharge,6.38
7/3/2012 12:00:00 AM,Level,1.414
7/4/2012 12:00:00 AM,Discharge,6.27
7/4/2012 12:00:00 AM,Level,1.407
7/5/2012 12:00:00 AM,Discharge,5.89
7/5/2012 12:00:00 AM,Level,1.381
7/6/2012 12:00:00 AM,Discharge,5.79
7/6/2012 12:00:00 AM,Level,1.375
7/7/2012 12:00:00 AM,Discharge,5.58
7/7/2012 12:00:00 AM,Level,1.36
7/8/2012 12:00:00 AM,Discharge,5.19
7/8/2012 12:00:00 AM,Level,1.331
7/9/2012 12:00:00 AM,Discharge,4.76
7/9/2012 12:00:00 AM,Level,1.298
7/10/2012 12:00:00 AM,Discharge,4.31
7/10/2012 12:00:00 AM,Level,1.261
7/11/2012 12:00:00 AM,Discharge,3.9
7/11/2012 12:00:00 AM,Level,1.226
7/12/2012 12:00:00 AM,Discharge,3.53
7/12/2012 12:00:00 AM,Level,1.193
7/13/2012 12:00:00 AM,Discharge,3.17
7/13/2012 12:00:00 AM,Level,1.16
7/14/2012 12:00:00 AM,Discharge,2.84
7/14/2012 12:00:00 AM,Level,1.126
7/15/2012 12:00:00 AM,Discharge,2.71
7/15/2012 12:00:00 AM,Level,1.114
7/16/2012 12:00:00 AM,Discharge,2.57
7/16/2012 12:00:00 AM,Level,1.099
7/17/2012 12:00:00 AM,Discharge,2.35
7/17/2012 12:00:00 AM,Level,1.075
7/18/2012 12:00:00 AM,Discharge,2.2
7/18/2012 12:00:00 AM,Level,1.058
7/19/2012 12:00:00 AM,Discharge,2.03
7/19/2012 12:00:00 AM,Level,1.039
7/20/2012 12:00:00 AM,Discharge,1.91
7/20/2012 12:00:00 AM,Level,1.024
7/21/2012 12:00:00 AM,Discharge,1.81
7/21/2012 12:00:00 AM,Level,1.012
7/22/2012 12:00:00 AM,Discharge,1.74
7/22/2012 12:00:00 AM,Level,1.003
7/23/2012 12:00:00 AM,Discharge,2.08
7/23/2012 12:00:00 AM,Level,1.045
7/24/2012 12:00:00 AM,Discharge,2.09
7/24/2012 12:00:00 AM,Level,1.046
7/25/2012 12:00:00 AM,Discharge,2.25
7/25/2012 12:00:00 AM,Level,1.065
7/26/2012 12:00:00 AM,Discharge,2.99
7/26/2012 12:00:00 AM,Level,1.143
7/27/2012 12:00:00 AM,Discharge,3.41
7/27/2012 12:00:00 AM,Level,1.184
7/28/2012 12:00:00 AM,Discharge,3.64
7/28/2012 12:00:00 AM,Level,1.206
7/29/2012 12:00:00 AM,Discharge,3.42
7/29/2012 12:00:00 AM,Level,1.185
7/30/2012 12:00:00 AM,Discharge,3.13
7/30/2012 12:00:00 AM,Level,1.158
7/31/2012 12:00:00 AM,Discharge,2.88
7/31/2012 12:00:00 AM,Level,1.133
8/1/2012 12:00:00 AM,Discharge,2.63
8/1/2012 12:00:00 AM,Level,1.108
8/2/2012 12:00:00 AM,Discharge,2.44
8/2/2012 12:00:00 AM,Level,1.087
8/3/2012 12:00:00 AM,Discharge,2.25
8/3/2012 12:00:00 AM,Level,1.066
8/4/2012 12:00:00 AM,Discharge,2.08
8/4/2012 12:00:00 AM,Level,1.047
8/5/2012 12:00:00 AM,Discharge,1.94
8/5/2012 12:00:00 AM,Level,1.03
